AÑO,DELEGACION,MODALIDAD,TIPO,SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2013,COYOACAN,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,10,13,11,16,10,11,10,7,8,12,11,9
2013,COYOACAN,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),133,135,143,194,187,161,170,170,154,162,176,158
2013,COYOACAN,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,7,3,4,6,4,6,5,4,4,3,3,4
2013,COYOACAN,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,26,26,23,30,24,33,39,29,24,31,38,36
2013,COYOACAN,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,80,87,92,106,94,106,88,89,108,89,87,97
2013,COYOACAN,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,0,1,1,0,1,0,0,0,1,1,1,0
2013,COYOACAN,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,32,30,22,38,31,41,38,45,33,41,46,39
2013,COYOACAN,ROBO COMUN,CON VIOLENCIA,OTROS,13,9,6,7,6,13,7,7,8,8,9,5
2013,COYOACAN,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,41,49,45,50,37,40,42,37,27,56,39,38
2013,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,72,57,61,78,54,66,62,70,62,71,57,62
2013,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,10,12,14,11,15,10,9,9,4,11,9,8
2013,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,83,62,91,91,111,95,84,97,69,77,105,84
2013,COYOACAN,ROBO COMUN,SIN VIOLENCIA,OTROS,97,95,113,132,129,133,144,145,159,147,144,120
2013,COYOACAN,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,1,1,0,0,0,0,0,1,0,0,1
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,1,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,6,6,4,4,0,7,3,1,2,5,6,0
2014,COYOACAN,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,42,34,29,23,27,23,36,26,29,36,18,21
2014,COYOACAN,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,41,27,33,26,26,40,30,42,20,36,31,24
2014,COYOACAN,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,2,0,0,0,1,0,1,0,0,0,0,1
2014,COYOACAN,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,96,78,76,87,76,60,57,73,82,68,75,65
2014,COYOACAN,ROBO COMUN,CON VIOLENCIA,OTROS,10,5,5,6,4,7,7,8,7,8,5,9
2014,COYOACAN,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,37,36,25,32,24,27,30,30,42,25,44,45
2014,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,58,66,66,66,43,44,72,89,55,107,61,94
2014,COYOACAN,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,112,77,79,74,95,64,59,76,85,73,78,63
2014,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,1,0,0,0,0,0,0
2014,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,9,9,6,15,13,11,13,22,26,28,15,21
2014,COYOACAN,ROBO COMUN,SIN VIOLENCIA,OTROS,103,130,165,165,214,180,167,183,155,173,186,164
2014,COYOACAN,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,0,0,0,0,1,1,0,2,1,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,LESIONES,DOLOSAS,CON ARMA BLANCA,1,4,9,2,3,0,5,4,0,1,0,1
2014,COYOACAN,LESIONES,DOLOSAS,CON ARMA DE FUEGO,6,3,1,4,4,4,4,2,4,2,4,5
2014,COYOACAN,LESIONES,DOLOSAS,OTROS,19,15,26,23,22,17,16,13,28,22,31,14
2014,COYOACAN,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,LESIONES,CULPOSAS,OTROS,36,34,39,36,34,26,33,24,22,16,15,28
2014,COYOACAN,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,2,3,1,2,0,0,0,0,1,1,4,4
2014,COYOACAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,1,0,0,1,1,1,0,0,1,1,0
2014,COYOACAN,HOMICIDIOS,DOLOSOS,OTROS,0,0,1,2,1,1,0,1,0,0,2,1
2014,COYOACAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,1,0,0,0,0,0,2,0,0,0
2014,COYOACAN,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,HOMICIDIOS,CULPOSOS,OTROS,4,1,5,2,1,8,4,4,2,2,5,7
2014,COYOACAN,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,18,21,15,12,14,18,15,25,12,23,22,13
2014,COYOACAN,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,63,60,82,68,66,93,91,77,91,100,71,61
2014,COYOACAN,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,3,2,3,4,6,3,0,8,5,3,1,7
2014,COYOACAN,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,54,35,70,64,84,92,87,81,98,82,89,81
2014,COYOACAN,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,13,11,13,21,13,14,14,16,22,13,9,15
2014,COYOACAN,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,0,0,0,0,0,0,0,0,0
2014,COYOACAN,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,2,2,2,8,1,3,2,2,3,3,2,1
2014,COYOACAN,OTROS DELITOS,AMENAZAS,AMENAZAS,36,41,60,73,85,64,75,71,60,75,63,62
2014,COYOACAN,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,1,0,0,0,0,0,0
2014,COYOACAN,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,5,6,16,8,12,8,7,10,11,8,10,7
2014,COYOACAN,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),164,168,187,210,232,202,205,182,187,183,149,150
2015,COYOACAN,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,3,1,4,3,7,2,3,3,5,6,5,5
2015,COYOACAN,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,25,16,17,28,22,35,29,27,28,26,33,27
2015,COYOACAN,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,29,13,17,13,25,23,14,15,13,12,5,10
2015,COYOACAN,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,1,1,2,0,0,1,0,0,0,0,0,0
2015,COYOACAN,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,64,59,65,65,63,65,56,89,61,48,52,55
2015,COYOACAN,ROBO COMUN,CON VIOLENCIA,OTROS,4,9,8,9,17,12,8,13,4,4,6,10
2015,COYOACAN,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,31,27,38,33,32,31,30,35,32,28,28,39
2015,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,89,83,108,112,99,116,102,106,98,106,98,90
2015,COYOACAN,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,69,86,73,80,86,74,81,72,68,76,75,67
2015,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,1,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,11,12,23,17,15,18,14,12,6,7,18,18
2015,COYOACAN,ROBO COMUN,SIN VIOLENCIA,OTROS,154,130,174,190,176,156,156,167,166,168,155,144
2015,COYOACAN,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,LESIONES,DOLOSAS,CON ARMA BLANCA,3,1,1,3,6,1,0,0,2,1,4,2
2015,COYOACAN,LESIONES,DOLOSAS,CON ARMA DE FUEGO,2,2,1,4,0,4,2,4,3,2,5,2
2015,COYOACAN,LESIONES,DOLOSAS,OTROS,13,12,9,14,14,18,15,14,21,23,15,12
2015,COYOACAN,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,LESIONES,CULPOSAS,OTROS,21,44,34,19,27,26,29,29,19,42,26,22
2015,COYOACAN,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,2,0,2,0,0,0,0,0,0,1,1
2015,COYOACAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,1,0,1,1,0,2,1,1,0
2015,COYOACAN,HOMICIDIOS,DOLOSOS,OTROS,0,2,0,1,1,1,1,1,2,0,0,0
2015,COYOACAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,0,0,0,1,0,1,0,0,1,0
2015,COYOACAN,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,HOMICIDIOS,CULPOSOS,OTROS,2,5,1,4,4,5,2,2,1,2,3,1
2015,COYOACAN,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,19,13,11,17,14,12,15,18,11,20,13,26
2015,COYOACAN,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,42,59,73,63,70,70,53,53,86,74,94,80
2015,COYOACAN,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,4,3,5,8,6,3,5,2,7,5,5,5
2015,COYOACAN,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,71,44,71,81,93,69,81,55,70,56,64,43
2015,COYOACAN,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,10,13,13,12,14,23,24,27,25,26,27,10
2015,COYOACAN,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,0,0,0,0,0,0,0,0,0
2015,COYOACAN,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,1,2,2,5,3,2,5,5,5,5,6,2
2015,COYOACAN,OTROS DELITOS,AMENAZAS,AMENAZAS,47,37,48,47,55,56,59,51,70,49,52,58
2015,COYOACAN,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,1,0,1,0
2015,COYOACAN,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,8,6,9,8,5,7,9,8,9,11,9,13
2015,COYOACAN,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),139,162,226,228,219,251,305,231,251,238,253,260
2016,COYOACAN,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,4,0,4,0,1,4,2,4,5,3,1,3
2016,COYOACAN,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,25,26,17,12,18,13,3,10,10,23,13,6
2016,COYOACAN,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,17,20,14,13,11,13,16,16,12,15,21,15
2016,COYOACAN,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,0,0,0,2,0,0,1,0,0,2,0,1
2016,COYOACAN,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,49,57,66,98,84,50,53,60,78,68,75,82
2016,COYOACAN,ROBO COMUN,CON VIOLENCIA,OTROS,6,4,1,5,2,2,4,2,3,6,2,3
2016,COYOACAN,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,35,22,27,47,38,36,45,39,35,43,39,41
2016,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,105,83,84,88,96,94,88,103,106,99,99,74
2016,COYOACAN,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,53,51,51,63,47,41,50,61,70,74,70,45
2016,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,13,6,7,16,12,14,23,20,21,32,24,28
2016,COYOACAN,ROBO COMUN,SIN VIOLENCIA,OTROS,126,135,182,175,192,195,207,218,234,221,233,200
2016,COYOACAN,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,COYOACAN,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
